#abgabe.csv
#Jakob
#Plangger
#12418810
group,number,duration,size
Teilsummen - Negativ,2381,99957800,23
Teilsummen - Positiv,2382,842400,23
Teilsummen - Negativ,2383,79587800,23
Teilsummen - Positiv,2384,35629900,23
Teilsummen - Positiv,2385,3255000,23
Teilsummen - Negativ,2386,86283800,23
Teilsummen - Positiv,2387,10041600,23
Teilsummen - Positiv,2388,309600,23
Teilsummen - Positiv,2389,70260800,24
Teilsummen - Positiv,2390,15437200,24
Teilsummen - Negativ,2391,165869700,24
Teilsummen - Negativ,2392,156874100,24
Teilsummen - Positiv,2393,36527000,24
Teilsummen - Positiv,2394,1741100,24
Teilsummen - Positiv,2395,984000,24
Teilsummen - Negativ,2396,130299600,24
Teilsummen - Negativ,2397,160733900,24
Teilsummen - Negativ,2398,143926600,24
Teilsummen - Negativ,2399,335851700,25
Teilsummen - Negativ,2400,346421100,25
Teilsummen - Negativ,2401,317383800,25
Teilsummen - Positiv,2402,8491900,25
Teilsummen - Positiv,2403,1183000,25
Teilsummen - Negativ,2404,343422300,25
Teilsummen - Negativ,2405,338556300,25
Teilsummen - Positiv,2406,82584400,25
Teilsummen - Positiv,2407,29523900,25
Teilsummen - Positiv,2408,247354600,25
Teilsummen - Negativ,2409,585709100,26
Teilsummen - Positiv,2410,124626800,26
Teilsummen - Positiv,2411,127665300,26
Teilsummen - Positiv,2412,60162300,26
Teilsummen - Positiv,2413,620900,26
Teilsummen - Negativ,2414,547900600,26
Teilsummen - Positiv,2415,16940600,26
Teilsummen - Negativ,2416,532349600,26
Teilsummen - Positiv,2417,156400,26
Teilsummen - Positiv,2418,115872600,26
Teilsummen - Positiv,2419,1466597900,27
Teilsummen - Negativ,2420,1506765100,27
Teilsummen - Positiv,2421,140108900,27
Teilsummen - Positiv,2422,815200,27
Teilsummen - Positiv,2423,265952700,27
Teilsummen - Negativ,2424,1469857900,27
Teilsummen - Positiv,2425,41407400,27
Teilsummen - Positiv,2426,24305600,27
Teilsummen - Positiv,2427,698705900,27
Teilsummen - Positiv,2428,12298500,27
Teilsummen - Negativ,2429,2255610900,28
Teilsummen - Negativ,2430,2303058800,28
Teilsummen - Positiv,2431,3217800,28
Teilsummen - Positiv,2432,14830700,28
Teilsummen - Negativ,2433,2183624600,28
Teilsummen - Positiv,2434,879200,28
Teilsummen - Negativ,2435,2226150700,28
Teilsummen - Negativ,2436,2291354700,28
Teilsummen - Negativ,2437,2080096500,28
Teilsummen - Positiv,2438,68269500,28
Teilsummen - Positiv,2439,331113800,29
Teilsummen - Positiv,2440,1497205400,29
Teilsummen - Negativ,2441,6156511100,29
Teilsummen - Positiv,2442,395319900,29
Teilsummen - Negativ,2443,6053598000,29
Teilsummen - Negativ,2444,5459761400,29
Teilsummen - Negativ,2445,5651495400,29
Teilsummen - Positiv,2446,307100,29
Teilsummen - Negativ,2447,5531614300,29
Teilsummen - Negativ,2448,5297284000,29
Teilsummen - Negativ,2449,8368389500,30
Teilsummen - Positiv,2450,129539700,30
Teilsummen - Negativ,2451,8310033200,30
Teilsummen - Negativ,2452,8435042200,30
Teilsummen - Positiv,2453,4203400,30
Teilsummen - Negativ,2454,8327392100,30
Teilsummen - Positiv,2455,205888800,30
Teilsummen - Positiv,2456,5609973900,30
Teilsummen - Positiv,2457,379299800,30
Teilsummen - Positiv,2458,18887000,30
Teilsummen - Positiv,2459,6051600,31
Teilsummen - Negativ,2460,21337991700,31
Teilsummen - Negativ,2461,21722927600,31
Teilsummen - Negativ,2462,22260364800,31
Teilsummen - Negativ,2463,21754996700,31
Teilsummen - Positiv,2464,10482827000,31
Teilsummen - Negativ,2465,21824481500,31
Teilsummen - Positiv,2466,971848600,31
Teilsummen - Negativ,2467,22048635300,31
Teilsummen - Positiv,2468,928070100,31
Teilsummen - Negativ,2469,32890115600,32
Teilsummen - Negativ,2470,34033631000,32
Teilsummen - Negativ,2471,33033534700,32
